date,type,qte,pgmin,pgmax,pdmin,pdmax
2018-04-23,agneau,,,,20000,22000
2018-04-23,ovin reforme,,,,14000,16000
2018-04-20,bœuf sans os,,,,22000,23000
2018-04-20,bœuf avec os,,,,15000,18000
2018-04-20,poulet (pac),,,,6700,7100
2018-04-20,escaloppe,,,,11000,12790
2018-04-20,agneau,,,,20000,22000
2018-04-20,ovin reforme,,,,13000,16000
2018-04-18,bœuf sans os,,,,22000,23000
2018-04-18,bœuf avec os,,,,14000,18000
2018-04-18,poulet (pac),,,,6500,6700
2018-04-18,escaloppe,,,,11000,12790
2018-04-18,agneau,,,,20000,22000
2018-04-18,ovin reforme,,,,13000,16000
2018-04-17,bœuf sans os,,,,23000,23000
2018-04-17,bœuf avec os,,,,15000,17000
2018-04-17,poulet (pac),,,,6100,6500
2018-04-17,escaloppe,,,,10700,12700
2018-04-17,agneau,,,,20000,22000
2018-04-17,ovin reforme,,,,10000,16000
2018-04-13,bœuf sans os,,,,21000,23000
2018-04-13,bœuf avec os,,,,14000,18000
2018-04-13,poulet (pac),,,,6100,6500
2018-04-13,escaloppe,,,,10700,12700
2018-04-13,agneau,,,,20000,22000
2018-04-13,ovin reforme,,,,12000,16000
2018-04-12,bœuf sans os,,,,21000,23000
2018-04-12,bœuf avec os,,,,14000,18000
2018-04-12,poulet (pac),,,,6100,6500
2018-04-12,escaloppe,,,,10700,12700
2018-04-12,agneau,,,,21000,22000
2018-04-12,ovin reforme,,,,10000,16000
2018-04-10,bœuf sans os,,,,21000,23000
2018-04-10,bœuf avec os,,,,15000,18000
2018-04-10,poulet (pac),,,,6100,6500
2018-04-10,escaloppe,,,,10700,12700
2018-04-10,agneau,,,,21000,22000
2018-04-10,ovin reforme,,,,10000,16000
2018-04-06,bœuf sans os,,,,21000,23000
2018-04-06,bœuf avec os,,,,15000,18000
2018-04-06,poulet (pac),,,,6100,6500
2018-04-06,escaloppe,,,,10700,12700
2018-04-06,agneau,,,,21000,22000
2018-04-06,ovin reforme,,,,10000,16000
2018-04-05,bœuf sans os,,,,21000,22800
2018-04-05,bœuf avec os,,,,15000,18000
2018-04-05,poulet (pac),,,,6100,6500
2018-04-05,escaloppe,,,,10700,12700
2018-04-05,agneau,,,,21000,22000
2018-04-05,ovin reforme,,,,10000,16000
2018-04-04,bœuf sans os,,,,21000,22800
2018-04-04,bœuf avec os,,,,15000,18000
2018-04-04,poulet (pac),,,,6100,6500
2018-04-04,escaloppe,,,,10700,12700
2018-04-04,agneau,,,,20000,22000
2018-04-04,ovin reforme,,,,10000,16000
2018-04-03,bœuf sans os,,,,21000,22800
2018-04-03,bœuf avec os,,,,15000,18000
2018-04-03,poulet (pac),,,,6100,6500
2018-04-03,escaloppe,,,,10700,12700
2018-04-03,agneau,,,,20000,22000
2018-04-03,ovin reforme,,,,10000,16000
2018-04-02,bœuf sans os,,,,21000,22800
2018-04-02,bœuf avec os,,,,15000,18000
2018-04-02,poulet (pac),,,,6100,6500
2018-04-02,escaloppe,,,,10700,12700
2018-04-02,agneau,,,,20000,22000
2018-04-02,ovin reforme,,,,10000,16000
2018-03-30,bœuf sans os,,,,21000,22800
2018-03-30,bœuf avec os,,,,15000,18000
2018-03-30,poulet (pac),,,,6100,6500
2018-03-30,escaloppe,,,,10700,12700
2018-03-30,agneau,,,,20000,22000
2018-03-30,ovin reforme,,,,10000,16000
2018-03-29,bœuf sans os,,,,21000,22800
2018-03-29,bœuf avec os,,,,15000,18000
2018-03-29,poulet (pac),,,,6100,6500
2018-03-29,escaloppe,,,,10700,12700
2018-03-29,agneau,,,,20000,22000
2018-03-29,ovin reforme,,,,10000,16000
2018-03-28,bœuf sans os,,,,21000,22800
2018-03-28,bœuf avec os,,,,15000,18000
2018-03-28,poulet (pac),,,,6100,6200
2018-03-28,escaloppe,,,,10600,12700
2018-03-28,agneau,,,,20000,22000
2018-03-28,ovin reforme,,,,10000,16000
2018-03-27,bœuf sans os,,,,21800,23000
2018-03-27,bœuf avec os,,,,15000,17000
2018-03-27,poulet (pac),,,,5600,6220
2018-03-27,escaloppe,,,,10630,12500
2018-03-27,agneau,,,,20000,21000
2018-03-27,ovin reforme,,,,10000,15000
2018-03-26,bœuf sans os,,,,21800,23000
2018-03-26,bœuf avec os,,,,15000,17000
2018-03-26,poulet (pac),,,,5600,6220
2018-03-26,escaloppe,,,,10630,12500
2018-03-26,agneau,,,,20000,21000
2018-03-26,ovin reforme,,,,10000,15000
2018-03-25,bœuf sans os,,,,21800,23000
2018-03-25,bœuf avec os,,,,15000,17000
2018-03-25,poulet (pac),,,,5600,6220
2018-03-25,escaloppe,,,,10630,12500
2018-03-25,agneau,,,,20000,21000
2018-03-25,ovin reforme,,,,10000,15000
2018-03-23,bœuf sans os,,,,21800,23000
2018-03-23,bœuf avec os,,,,15000,17000
2018-03-23,poulet (pac),,,,5600,6220
2018-03-23,escaloppe,,,,10630,12500
2018-03-23,agneau,,,,20000,21000
2018-03-23,ovin reforme,,,,10000,15000
2018-03-22,bœuf sans os,,,,21000,23000
2018-03-22,bœuf avec os,,,,15000,17000
2018-03-22,poulet (pac),,,,5500,6220
2018-03-22,escaloppe,,,,10630,12500
2018-03-22,agneau,,,,20000,22000
2018-03-22,ovin reforme,,,,10000,15000
2018-03-21,bœuf sans os,,,,21000,23000
2018-03-21,bœuf avec os,,,,15000,17000
2018-03-21,poulet (pac),,,,5500,6220
2018-03-21,escaloppe,,,,10630,12500
2018-03-21,agneau,,,,20000,22000
2018-03-21,ovin reforme,,,,10000,15000
2018-03-19,bœuf sans os,,,,22000,23000
2018-03-19,bœuf avec os,,,,15000,17000
2018-03-19,poulet (pac),,,,5500,6220
2018-03-19,escaloppe,,,,10630,12500
2018-03-19,agneau,,,,20000,22000
2018-03-19,ovin reforme,,,,10000,15000
2018-03-16,bœuf sans os,,,,22000,23000
2018-03-16,bœuf avec os,,,,15000,17000
2018-03-16,poulet (pac),,,,5500,6220
2018-03-16,escaloppe,,,,10630,12500
2018-03-16,agneau,,,,20000,22000
2018-03-16,ovin reforme,,,,10000,15000
2018-03-15,bœuf sans os,,,,22000,23000
2018-03-15,bœuf avec os,,,,15000,17000
2018-03-15,poulet (pac),,,,5500,6220
2018-03-15,escaloppe,,,,10630,12500
2018-03-15,agneau,,,,20000,22000
2018-03-15,ovin reforme,,,,10000,15000
2018-03-14,bœuf sans os,,,,22000,23000
2018-03-14,bœuf avec os,,,,15000,17000
2018-03-14,poulet (pac),,,,5500,6220
2018-03-14,escaloppe,,,,10630,12500
2018-03-14,agneau,,,,20000,22000
2018-03-14,ovin reforme,,,,10000,15000
2018-03-13,bœuf sans os,,,,22000,23000
2018-03-13,bœuf avec os,,,,15000,17000
2018-03-13,poulet (pac),,,,5500,6220
2018-03-13,escaloppe,,,,10630,12500
2018-03-13,agneau,,,,20000,22000
2018-03-13,ovin reforme,,,,10000,15000
2018-03-12,bœuf sans os,,,,22000,23000
2018-03-12,bœuf avec os,,,,15000,17000
2018-03-12,poulet (pac),,,,5500,6220
2018-03-12,escaloppe,,,,10630,12500
2018-03-12,agneau,,,,20000,22000
2018-03-12,ovin reforme,,,,10000,15000
2018-03-09,bœuf sans os,,,,22000,23000
2018-03-09,bœuf avec os,,,,15000,17000
2018-03-09,poulet (pac),,,,5500,6220
2018-03-09,escaloppe,,,,10630,12500
2018-03-09,agneau,,,,20000,22000
2018-03-09,ovin reforme,,,,10000,15000
2018-03-08,bœuf sans os,,,,22000,23000
2018-03-08,bœuf avec os,,,,15000,17000
2018-03-08,poulet (pac),,,,5500,6220
2018-03-08,escaloppe,,,,10630,12500
2018-03-08,agneau,,,,20000,22000
2018-03-08,ovin reforme,,,,10000,15000
2018-03-07,bœuf sans os,,,,23000,23000
2018-03-07,bœuf avec os,,,,15000,17000
2018-03-07,poulet (pac),,,,5500,6220
2018-03-07,escaloppe,,,,10630,12500
2018-03-07,agneau,,,,20000,22000
2018-03-07,ovin reforme,,,,10000,15000
2018-03-06,bœuf sans os,,,,22000,23000
2018-03-06,bœuf avec os,,,,15000,17000
2018-03-06,poulet (pac),,,,5500,6130
2018-03-06,escaloppe,,,,10200,10630
2018-03-06,agneau,,,,20000,21000
2018-03-06,ovin reforme,,,,10000,15000
2018-03-05,bœuf sans os,,,,22000,24000
2018-03-05,bœuf avec os,,,,15000,17000
2018-03-05,poulet (pac),,,,5500,6300
2018-03-05,escaloppe,,,,10200,11300
2018-03-05,agneau,,,,20000,21000
2018-03-05,ovin reforme,,,,10000,15000
2018-03-02,bœuf sans os,,,,22000,23000
2018-03-02,bœuf avec os,,,,22000,23000
2018-03-02,poulet (pac),,,,5630,5690
2018-03-02,escaloppe,,,,10500,11300
2018-03-02,agneau,,,,20000,22000
2018-03-02,ovin reforme,,,,10000,15000
2018-03-01,bœuf sans os,,,,22000,23000
2018-03-01,bœuf avec os,,,,22000,23000
2018-03-01,poulet (pac),,,,5630,5690
2018-03-01,escaloppe,,,,10500,11300
2018-03-01,agneau,,,,20000,22000
2018-03-01,ovin reforme,,,,10000,15000
2018-02-28,bœuf sans os,,,,22000,23000
2018-02-28,bœuf avec os,,,,22000,23000
2018-02-28,poulet (pac),,,,5630,5690
2018-02-28,escaloppe,,,,10500,11300
2018-02-28,agneau,,,,20000,22000
2018-02-28,ovin reforme,,,,10000,15000
2018-02-27,bœuf sans os,,,,22000,23000
2018-02-27,bœuf avec os,,,,22000,23000
2018-02-27,poulet (pac),,,,5630,5690
2018-02-27,escaloppe,,,,10500,11300
2018-02-27,agneau,,,,20000,22000
2018-02-27,ovin reforme,,,,10000,15000
2018-02-26,bœuf sans os,,,,22000,23000
2018-02-26,bœuf avec os,,,,22000,23000
2018-02-26,poulet (pac),,,,5630,5690
2018-02-26,escaloppe,,,,10500,11300
2018-02-26,agneau,,,,20000,22000
2018-02-26,ovin reforme,,,,10000,15000
2018-02-23,bœuf sans os,,,,22000,23000
2018-02-23,bœuf avec os,,,,22000,23000
2018-02-23,poulet (pac),,,,5630,5690
2018-02-23,escaloppe,,,,10500,11300
2018-02-23,agneau,,,,20000,22000
2018-02-23,ovin reforme,,,,10000,15000
2018-02-22,bœuf sans os,,,,22000,23000
2018-02-22,bœuf avec os,,,,22000,23000
2018-02-22,poulet (pac),,,,5630,5690
2018-02-22,escaloppe,,,,10500,11300
2018-02-22,agneau,,,,20000,22000
2018-02-22,ovin reforme,,,,10000,15000
2018-02-21,bœuf sans os,,,,22000,23000
2018-02-21,bœuf avec os,,,,22000,23000
2018-02-21,poulet (pac),,,,5630,5690
2018-02-21,escaloppe,,,,10500,11300
2018-02-21,agneau,,,,20000,22000
2018-02-21,ovin reforme,,,,10000,15000
2018-02-20,bœuf sans os,,,,22000,23000
2018-02-20,bœuf avec os,,,,22000,23000
2018-02-20,poulet (pac),,,,5630,5690
2018-02-20,escaloppe,,,,10500,11300
2018-02-20,agneau,,,,20000,22000
2018-02-20,ovin reforme,,,,10000,15000
2018-02-19,bœuf sans os,,,,22000,23000
2018-02-19,bœuf avec os,,,,22000,23000
2018-02-19,poulet (pac),,,,5630,5690
2018-02-19,escaloppe,,,,10500,11300
2018-02-19,agneau,,,,20000,22000
2018-02-19,ovin reforme,,,,10000,15000
2018-02-16,bœuf sans os,,,,22000,23000
2018-02-16,bœuf avec os,,,,22000,23000
2018-02-16,poulet (pac),,,,5630,5690
2018-02-16,escaloppe,,,,10500,11300
2018-02-16,agneau,,,,20000,22000
2018-02-16,ovin reforme,,,,10000,15000
2018-02-15,bœuf sans os,,,,22000,23000
2018-02-15,bœuf avec os,,,,22000,23000
2018-02-15,poulet (pac),,,,5630,5690
2018-02-15,escaloppe,,,,10500,11300
2018-02-15,agneau,,,,18000,20000
2018-02-15,ovin reforme,,,,10000,15000
2018-02-09,bœuf sans os,,,,22000,23000
2018-02-09,bœuf avec os,,,,15000,16000
2018-02-09,poulet (pac),,,,5630,5690
2018-02-09,escaloppe,,,,10130,10690
2018-02-09,agneau,,,,18000,20000
2018-02-09,ovin reforme,,,,10000,15000
2018-02-08,bœuf sans os,,,,22000,23000
2018-02-08,bœuf avec os,,,,15000,16000
2018-02-08,poulet (pac),,,,5630,5690
2018-02-08,escaloppe,,,,10130,10690
2018-02-08,agneau,,,,18000,20000
2018-02-08,ovin reforme,,,,10000,15000
2018-02-07,bœuf sans os,,,,22000,23000
2018-02-07,bœuf avec os,,,,15000,16000
2018-02-07,poulet (pac),,,,5630,5690
2018-02-07,escaloppe,,,,10130,10690
2018-02-07,agneau,,,,18000,20000
2018-02-07,ovin reforme,,,,10000,15000
2018-02-06,bœuf sans os,,,,22000,24000
2018-02-06,bœuf avec os,,,,15000,16000
2018-02-06,poulet (pac),,,,5630,5690
2018-02-06,escaloppe,,,,10130,10690
2018-02-06,agneau,,,,18000,20000
2018-02-06,ovin reforme,,,,10000,15000
2018-02-05,bœuf sans os,,,,22000,23000
2018-02-05,bœuf avec os,,,,15000,16000
2018-02-05,poulet (pac),,,,5630,5690
2018-02-05,escaloppe,,,,10130,10690
2018-02-05,agneau,,,,18000,20000
2018-02-05,ovin reforme,,,,10000,15000
2018-02-02,bœuf sans os,,,,22000,24000
2018-02-02,bœuf avec os,,,,15000,16000
2018-02-02,poulet (pac),,,,5630,5690
2018-02-02,escaloppe,,,,10130,10690
2018-02-02,agneau,,,,18000,20000
2018-02-02,ovin reforme,,,,10000,15000
2018-02-01,bœuf sans os,,,,22000,23000
2018-02-01,bœuf avec os,,,,15000,16000
2018-02-01,poulet (pac),,,,5630,5690
2018-02-01,escaloppe,,,,10130,10690
2018-02-01,agneau,,,,18000,20000
2018-02-01,ovin reforme,,,,10000,15000
2018-01-31,bœuf sans os,,,,22000,23000
2018-01-31,bœuf avec os,,,,15000,16000
2018-01-31,poulet (pac),,,,5100,6630
2018-01-31,escaloppe,,,,10190,10630
2018-01-31,agneau,,,,18000,20000
2018-01-31,ovin reforme,,,,10000,15000
2018-01-30,bœuf sans os,,,,22000,23000
2018-01-30,bœuf avec os,,,,12000,14000
2018-01-30,poulet (pac),,,,5630,5690
2018-01-30,escaloppe,,,,10130,10690
2018-01-30,agneau,,,,18000,20000
2018-01-30,ovin reforme,,,,10000,15000
2018-01-29,bœuf sans os,,,,18000,22000
2018-01-29,bœuf avec os,,,,12000,14000
2018-01-29,poulet (pac),,,,5200,5300
2018-01-29,escaloppe,,,,9500,10500
2018-01-29,agneau,,,,18000,20000
2018-01-29,ovin reforme,,,,10000,15000
2018-01-26,bœuf sans os,,,,18000,22000
2018-01-26,bœuf avec os,,,,12000,14000
2018-01-26,poulet (pac),,,,5200,5300
2018-01-26,escaloppe,,,,9500,10500
2018-01-26,agneau,,,,18000,20000
2018-01-26,ovin reforme,,,,10000,15000
2018-01-24,bœuf sans os,,,,18000,22000
2018-01-24,bœuf avec os,,,,12000,14000
2018-01-24,poulet (pac),,,,5200,5300
2018-01-24,escaloppe,,,,9500,10500
2018-01-24,agneau,,,,18000,20000
2018-01-24,ovin reforme,,,,10000,15000
