Date,Pluvio_du_jour,Cumul_du_mois,Cumul_moy_du_mois,Cumul_periode,Cumul_moy_periode,Cumul_mois_precedent,Cumul_periode_precedente,nom_ar,nom_fr,gouvernorat_ar,gouvernorat_fr,region_ar,region_fr,Latitude,Longitude,Altitude
2025-11-07,0,0,37.98444452136754,95.5,86.01555559933188,0,54,قلعة سنان,KALAAT ESSENAM DELEG,الكاف,Le Kef,الشمال الغربي,Nord-Ouest,35.765992,8.340220,0.00
2025-11-07,0,1,46.72222229904599,70.2,91.80666670832366,0,98.3,ساقية سيدي يوسف,SAKIET SIDI YOUSSEF SM,الكاف,Le Kef,الشمال الغربي,Nord-Ouest,36.233272,8.367319,0.00
2025-11-07,0,1.4,28.126530658225633,52.599999999999994,71.84693860186603,0,83.10000000000001,سد ملاق,O.MELLEGUE K13,الكاف,Le Kef,الشمال الغربي,Nord-Ouest,36.323991,8.709228,0.00
2025-11-07,0,0.5,38.328571455971314,49.7,84.8224491131853,0,105.4,الكاف,KEF CMA,الكاف,Le Kef,الشمال الغربي,Nord-Ouest,36.131399,8.744326,0.00
2025-11-07,0,5,56.911999935954796,58,108.2273877367134,0,60,تيبار,TIBAR SM,باجة,Béja,الشمال الغربي,Nord-Ouest,36.521995,9.105227,0.00
2025-11-07,0,3,55.52599993288517,80,105.8672652228268,0,67.5,تبرسق,TEBOURSOUK,باجة,Béja,الشمال الغربي,Nord-Ouest,36.458999,9.249223,0.00
2025-11-07,0,0,43.77916662410523,59.1,91.98297863220137,0,82.4,سد سيدي سالم,BARRAGE SIDI SALEM,باجة,Béja,الشمال الغربي,Nord-Ouest,36.557991,9.402219,0.00
2025-11-07,10,28,144.63469381934527,120,180.53466842862852,0,159,نفزة,NEFSA DELEG,باجة,Béja,الشمال الغربي,Nord-Ouest,36.976043,9.082727,0.00
2025-11-07,0,0,40.506521696143814,55,91.79782604539523,0,91.5,مجاز الباب,MEJEZ EL BAB,باجة,Béja,الشمال الغربي,Nord-Ouest,36.650691,9.604720,0.00
2025-11-07,0.4,3.9999999999999996,64.85624996122594,63.6,114.97121592208765,0,85.4,بــاجة,BEJA,باجة,Béja,الشمال الغربي,Nord-Ouest,36.722242,9.204225,0.00
2025-11-07,0,2.2,45.510000077486026,78.3,90.59000007852916,1,60.3,جندوبة,JENDOUBA,جندوبة,Jendouba,الشمال الغربي,Nord-Ouest,36.499091,8.794007,0.00
2025-11-07,0,4.3,45.78666673815912,28.8,86.92000008672478,0,39.6,بوسالم,BOUSALEM DRE,جندوبة,Jendouba,الشمال الغربي,Nord-Ouest,36.599846,8.968515,0.00
2025-11-07,0,2,89.87111116995413,32.4,118.75000018566998,0,98.19999999999999,سد بوهرتمة,BOUHERTMA,جندوبة,Jendouba,الشمال الغربي,Nord-Ouest,36.674092,8.784465,0.00
2025-11-07,0,3,46.61428573697197,88,82.8959183776561,0,68.5,غار الدماء,GHARDIMAOU DRE,جندوبة,Jendouba,الشمال الغربي,Nord-Ouest,36.450446,8.432837,0.00
2025-11-07,1,25,202.26000009849665,139,267.37799979895345,0,193,عين دراهم,AIN DRAHEM,جندوبة,Jendouba,الشمال الغربي,Nord-Ouest,36.774894,8.683128,0.00
2025-11-07,6,22,144.5240003156662,130.4,194.8560003745556,0,160.6,طبرقة,TABARKA,جندوبة,Jendouba,الشمال الغربي,Nord-Ouest,36.913855,8.747206,0.00
2025-11-07,0,0,15.056000000536441,9,61.67600007966161,0,65,المكناسي,MEKNASSY GR SM,سيدي بوزيد,Sidi Bouzid,الوسط الغربي,Centre-Ouest,34.919999,8.716511,0.00
2025-11-07,0,0,19.979999991953374,32,74.06559188475414,0,104.3,بير الحفي,BIR LAHFAY,سيدي بوزيد,Sidi Bouzid,الوسط الغربي,Centre-Ouest,34.931245,9.196117,0.00
2025-11-07,0,0,19.72127658794535,17,72.0390514285429,0,154,سيدي علي بن عون,SIDI ALI BEN AOUN,سيدي بوزيد,Sidi Bouzid,الوسط الغربي,Centre-Ouest,34.855194,9.142115,0.00
2025-11-07,0,0,21.465957408255722,71,86.41063826451908,0,96.69999999999999,سيدي بوزيد,SIDI BOUZID SM,سيدي بوزيد,Sidi Bouzid,الوسط الغربي,Centre-Ouest,34.964999,9.447219,0.00
2025-11-07,0,0,37.968000009506945,60.1,95.2659999911487,0,63.5,تالة,TALA SM,القصرين,Kasserine,الوسط الغربي,Centre-Ouest,35.578792,8.670524,0.00
2025-11-07,0,0,17.83600006058812,85,69.22800008147954,0,74,سبيطلة,SBEITLA  PAVA,القصرين,Kasserine,الوسط الغربي,Centre-Ouest,35.228696,9.123136,0.00
2025-11-07,0,0,25.235555455585324,99,87.63222219683772,0,35,سبيبة,SBIBA VILLE SM,القصرين,Kasserine,الوسط الغربي,Centre-Ouest,35.228696,9.123125,0.00
2025-11-07,0,0,15.917999988943336,16.8,68.90400000661614,0,56,خنقة الزازية,KHANGUET ZAZIA,القصرين,Kasserine,الوسط الغربي,Centre-Ouest,35.090993,9.124563,0.00
2025-11-07,0,0,20.108510602661898,120.5,58.980945535423345,3.5,116.5,فوسانة,FOUSSANA,القصرين,Kasserine,الوسط الغربي,Centre-Ouest,35.351991,8.634512,0.00
2025-11-07,0,0,21.785416735491406,66.5,80.96041665940233,2.5,73.5,فريانة,FERIANA SM,القصرين,Kasserine,الوسط الغربي,Centre-Ouest,34.947446,8.576477,0.00
2025-11-07,0,0,19.29999993503094,82.9,78.01000004515053,2,96,القصرين,KASSERINE,القصرين,Kasserine,الوسط الغربي,Centre-Ouest,35.165694,8.826228,0.00
2025-11-07,0,0,19.566000042855737,39,70.75800007060171,0,89.2,سد سيدي سعد,SIDI SAAD BARRAGE,القيروان,Kairouan,الوسط الغربي,Centre-Ouest,35.384036,9.694255,0.00
2025-11-07,0,0,22.021469411418146,35.5,79.53314288292005,0,51,سيدي عمر بوحجلة,SIDI AMOR BOUHAJLA,القيروان,Kairouan,الوسط الغربي,Centre-Ouest,35.395191,10.057861,0.00
2025-11-07,0,0,28.635999981462952,71,102.09600001081823,0,110,السبيخة,SBIKHA,القيروان,Kairouan,الوسط الغربي,Centre-Ouest,35.918093,10.035820,0.00
2025-11-07,0,0,30.150000100800145,75.5,111.05483161262075,0,49.5,الوسلاتية,OUSLATIA INRAT,القيروان,Kairouan,الوسط الغربي,Centre-Ouest,35.774996,9.591225,0.00
2025-11-07,0,0,26.67317077444821,37,84.3048779353863,0,96,سد نبهانة,NEBHANA BARRAGE,القيروان,Kairouan,الوسط الغربي,Centre-Ouest,35.392496,9.700119,0.00
2025-11-07,0,0,22.812195251627664,37.5,106.20243923020796,0,69,حفوز,HAFFOUZ DRE,القيروان,Kairouan,الوسط الغربي,Centre-Ouest,35.635497,9.676719,0.00
2025-11-07,0,0,26.908000009655943,46.8,94.81600009933115,0,110.6,القيروان,KAIROUAN SM,القيروان,Kairouan,الوسط الغربي,Centre-Ouest,35.675988,10.104229,0.00
2025-11-07,7,19,124.1380000579357,74.8,159.90893872681923,0,115.8,سجنان,SEJENANE DELG,بنزرت,Bizerte,الشمال الشرقي,Nord-Est,37.059741,9.246079,0.00
2025-11-07,0,4,89.82857149748173,56,132.42653066330416,0,68,جومين,DJOUMIN DELEGATION,بنزرت,Bizerte,الشمال الشرقي,Nord-Est,36.926992,9.388721,0.00
2025-11-07,0,0,7.592857174397934,1,19.203211517247517,0,30.7,رمادة,REMADA SM,تطاوين,Tataouine,الجنوب الشرقي,Sud-Est,32.315391,10.403298,0.00
2025-11-07,0,0,14.258139550685883,5,24.178536263378568,0,40.199999999999996,غمراسن,"GHOMRASSEN DELEG,",تطاوين,Tataouine,الجنوب الشرقي,Sud-Est,32.065988,10.347224,0.00
2025-11-07,0,0,12.316490513404503,9,25.31548375326302,0,72.6,تطاوين,TATAOUINE SM,تطاوين,Tataouine,الجنوب الشرقي,Sud-Est,32.927392,10.451446,0.00
2025-11-07,0.8,4.5,84.61224492350405,117.7,118.82040815739603,0,66.9,تينجة,TINJA HER,بنزرت,Bizerte,الشمال الشرقي,Nord-Est,37.171789,9.757906,0.00
2025-11-07,0,0,29.634000088721514,27.5,72.27669388981501,0,59.5,جربة حومة السوق,JERBA EL MAY SM,مدنين,Médenine,الجنوب الشرقي,Sud-Est,32.799485,10.887131,0.00
2025-11-07,0,0,33.3224488680764,57.6,66.06271272326572,0,31,جرجيس,ZARZIS VILLE SE 2,مدنين,Médenine,الجنوب الشرقي,Sud-Est,32.497974,11.117350,0.00
2025-11-07,0,0.2,26.814285726267467,36.2,50.21892185773903,0,33.5,بن قردان,BEN GUERDANE 1 SM,مدنين,Médenine,الجنوب الشرقي,Sud-Est,32.160484,10.770229,0.00
2025-11-07,0,0,21.300000068254594,10.5,39.52682915838755,0,42.8,بني خداش,BENI KHEDECHE,مدنين,Médenine,الجنوب الشرقي,Sud-Est,32.245991,10.203218,0.00
2025-11-07,0,3.5,16.955999945402144,12.1,42.364000267833475,0,60.599999999999994,مدنين,MEDENINE 1 SM,مدنين,Médenine,الجنوب الشرقي,Sud-Est,32.335986,10.500219,0.00
2025-11-07,0,1,22.157142834395778,14,42.691632708651674,0,56,مطماطة,MATMATA DELEGATION,قابس,Gabès,الجنوب الشرقي,Sud-Est,32.542987,9.987223,0.00
2025-11-07,0,0,20.382051239793114,11,55.60256406683951,0,128,المطوية,METOUIA SM,قابس,Gabès,الجنوب الشرقي,Sud-Est,32.957894,10.036720,0.00
2025-11-07,0,0,10.212500013783576,14,40.38999991808086,0,46.5,الحامة,EL HAMMA PV,قابس,Gabès,الجنوب الشرقي,Sud-Est,32.844495,9.816229,0.00
2025-11-07,0,0,22.302040843179036,14,68.79734663074115,0,81.5,قابس,GABES SM,قابس,Gabès,الجنوب الشرقي,Sud-Est,32.857991,10.108727,0.00
2025-11-07,0,0,7.482499976456165,6,19.50808070816195,0,44.8,دوز,DOUZ CRDA SM,قبلي,Kébili,الجنوب الغربي,Sud-Ouest,32.461996,9.024224,0.00
2025-11-07,0,0,7.867499973252414,8,15.404105730204652,0,0,الفوار,EL FAOUR DOUZ,قبلي,Kébili,الجنوب الغربي,Sud-Ouest,32.370194,8.668720,0.00
2025-11-07,0,0,9.160465135823848,1,20.03810785260312,0,42,قبلي,KEBILI SE,قبلي,Kébili,الجنوب الغربي,Sud-Ouest,32.704992,8.979226,0.00
2025-11-07,0,0,11.968085119064819,17,19.92261795624471,0,34.5,نفطة,NEFTA,توزر,Tozeur,الجنوب الغربي,Sud-Ouest,32.859794,7.907325,0.00
2025-11-07,0,0,11.30888894399007,25,17.838695669300172,0,34.5,دقاش,DEGACHE MUNICIPALITE,توزر,Tozeur,الجنوب الغربي,Sud-Ouest,32.983992,8.239419,0.00
2025-11-07,0,0,14.760000093777974,64,24.481476027434766,0,50.5,تمغزة,TAMEGHZA.GN,توزر,Tozeur,الجنوب الغربي,Sud-Ouest,34.379992,7.945848,0.00
2025-11-07,0,0,10.916000046283004,8.5,22.223999964445827,0,39,توزر,TOZEUR SM,توزر,Tozeur,الجنوب الغربي,Sud-Ouest,32.925131,8.097222,0.00
2025-11-07,0,0,13.822916609700767,33,35.54977852439982,3,29.8,أم العرائس,SIDI AIECH,قفصة,Gafsa,الجنوب الغربي,Sud-Ouest,34.487989,8.295220,0.00
2025-11-07,0,0,14.03913041042245,26,71.31719388179627,0,94,سيدي يعيش,REDEYEF  SM,قفصة,Gafsa,الجنوب الغربي,Sud-Ouest,34.710293,8.782128,0.00
2025-11-07,0,0,18.042857154849028,31,33.24614728122781,0,67.5,الرديف,MOULARES SM,قفصة,Gafsa,الجنوب الغربي,Sud-Ouest,34.361991,8.169228,0.00
2025-11-07,0,0,13.82173913101787,18,25.385748771182143,0,50,المنلوي,METLAOUI SM,قفصة,Gafsa,الجنوب الغربي,Sud-Ouest,34.316991,8.421221,0.00
2025-11-07,0,0,16.40000005163576,18,53.1173912482741,0,63.5,السند,ESSNED,قفصة,Gafsa,الجنوب الغربي,Sud-Ouest,34.546493,9.258217,0.00
2025-11-07,0,0,13.858695639864258,68,36.03057345940932,0,57,القطار,EL GUETAR,قفصة,Gafsa,الجنوب الغربي,Sud-Ouest,34.334994,8.925215,0.00
2025-11-07,0,0,17.08600006580353,18.2,40.877999969273816,1,34,قفصة,GAFSA 1 SM,قفصة,Gafsa,الجنوب الغربي,Sud-Ouest,34.424999,8.799228,0.00
2025-11-07,0,0,26.45886526040152,12,82.13744527723257,0,181,الحنشة,HANCHA,صفاقس,Sfax,الوسط الشرقي,Centre-Est,35.122934,10.745022,0.00
2025-11-07,0,0,16.349999984502794,15,69.12400005578998,1,126.5,منزل شاكر,MENZEL CHAKER,صفاقس,Sfax,الوسط الشرقي,Centre-Est,34.556840,10.313026,0.00
2025-11-07,0,0,23.346938775510203,28,73.83248299319729,0,117,قرقنة,KERKENEH MELLITTA,صفاقس,Sfax,الوسط الشرقي,Centre-Est,34.642780,11.029420,0.00
2025-11-07,0,10,15.628888911339976,41.5,60.49826087440558,0,138.1,الغريبة,EL GHRAIBA,صفاقس,Sfax,الوسط الشرقي,Centre-Est,34.499686,10.221215,0.00
2025-11-07,0,0,14.551999994516374,37,63.35000004678963,0,148,بير علي بن خليفة,BIR ALI BEN KHELIFA,صفاقس,Sfax,الوسط الشرقي,Centre-Est,34.737292,10.095218,0.00
2025-11-07,0,0,17.565999994277952,60.5,65.69828579347963,3,137.5,عقارب,AGAREB DELEGATION,صفاقس,Sfax,الوسط الشرقي,Centre-Est,34.740884,10.533074,0.00
2025-11-07,0,1,21.090000054836274,36,75.0299998895824,0,102.6,صفاقس,SFAX MAOU SM,صفاقس,Sfax,الوسط الشرقي,Centre-Est,34.716489,10.734221,0.00
2025-11-07,0,0,31.779166597562536,23.7,90.19694144389732,0,146.7,الـــجم,EL JEM SM,المهدية,Mahdia,الوسط الشرقي,Centre-Est,35.296183,10.709476,0.00
2025-11-07,0,0,22.070833294807624,37,77.23043564665994,0,121,السواسي,SOUASSI,المهدية,Mahdia,الوسط الشرقي,Centre-Est,35.348563,10.544329,0.00
2025-11-07,0,0,40.29565222496572,27,111.45400968208406,0,223,الشابة,CHEBBA MUNICIPALITE,المهدية,Mahdia,الوسط الشرقي,Centre-Est,35.237678,11.115822,0.00
2025-11-07,0,0,39.37400004833937,19.6,115.08600006759168,0,247.8,المهدية,MAHDIA,المهدية,Mahdia,الوسط الشرقي,Centre-Est,35.518477,11.031220,0.00
2025-11-07,0,0,44.194000003933915,19,122.50493886144184,0,182,جــمال,JEMMEL,المنستير,Monastir,الوسط الشرقي,Centre-Est,35.623779,10.763029,0.00
2025-11-07,0,0,47.96399999678134,22,124.17799980474976,0,244,طبلبة,TEBOULBA BNE VENNE I,المنستير,Monastir,الوسط الشرقي,Centre-Est,35.635477,10.779221,0.00
2025-11-07,0,0,46.23200009793043,50,127.63200017809865,0,281,المكنين,MOKNINE SM,المنستير,Monastir,الوسط الشرقي,Centre-Est,35.626034,10.716228,0.00
2025-11-07,0,0,34.68888899270031,25,110.159394116282,0,202,المنستير,SKANES MONASTIR  SM,المنستير,Monastir,الوسط الشرقي,Centre-Est,35.749873,10.753752,0.00
2025-11-07,0,0,31.704255266392476,123,95.11467648253875,0,181.5,الكندار,KUNDAR,سوسة,Sousse,الوسط الشرقي,Centre-Est,35.949137,10.284220,0.00
2025-11-07,0,0,42.78297867768622,23,102.73594868270985,0,200,سيدي بوعلي,SIDI BOU ALI,سوسة,Sousse,الوسط الشرقي,Centre-Est,35.957682,10.479071,0.00
2025-11-07,0.6,2.6,67.87600010886788,127.1,117.69400014996529,0,59,ماطر,SIDI MBAREK (MATEUR),بنزرت,Bizerte,الشمال الشرقي,Nord-Est,37.021497,9.663226,0.00
2025-11-07,6,6,68.2760627241615,168,97.08235552618093,0,103.5,العالية,EL ALIA SE,بنزرت,Bizerte,الشمال الشرقي,Nord-Est,37.166386,10.037618,0.00
2025-11-07,8,10,86.70869566111462,102.7,124.16577236761684,0,34.2,راس الجبل,RAS JEBEL,بنزرت,Bizerte,الشمال الشرقي,Nord-Est,37.214993,10.126721,0.00
2025-11-07,1,1,34.61836740374565,24,101.49902204973121,0,146,مساكن,MSAKEN DELG SM,سوسة,Sousse,الوسط الشرقي,Centre-Est,35.731787,10.577622,0.00
2025-11-07,0,0,40.263265332397154,29,106.79735194794983,1,148,النفيضة,ENFIDA FORET,سوسة,Sousse,الوسط الشرقي,Centre-Est,36.133633,10.377370,0.00
2025-11-07,0,0,39.63469390023728,45,106.72040810527243,0,185,سوسة,SOUSSE PF,سوسة,Sousse,الوسط الشرقي,Centre-Est,35.828981,10.646020,0.00
2025-11-07,0,0,12.906249983857077,12.5,62.15500889047451,0,64,المزونة,MEZZOUNA DISPENSAIRE,سيدي بوزيد,Sidi Bouzid,الوسط الغربي,Centre-Ouest,34.575739,9.847000,0.00
2025-11-07,0,0,18.719148917401093,39.5,70.60321198588491,0,82.3,جلمة,JELMA HER,سيدي بوزيد,Sidi Bouzid,الوسط الغربي,Centre-Ouest,35.270999,9.429225,0.00
2025-11-07,0,0,18.955555544959175,55.5,71.12539485515912,0,171.7,الرقاب,REGUEB SM DELEGATION,سيدي بوزيد,Sidi Bouzid,الوسط الغربي,Centre-Ouest,34.847997,9.789227,0.00
2025-11-06,0,0,15.056000000536441,9,61.558000077754265,0,65,المكناسي,MEKNASSY GR SM,سيدي بوزيد,Sidi Bouzid,الوسط الغربي,Centre-Ouest,34.919999,8.716511,0.00
2025-11-06,0,0,19.72127658794535,17,71.73054079024503,0,154,سيدي علي بن عون,SIDI ALI BEN AOUN,سيدي بوزيد,Sidi Bouzid,الوسط الغربي,Centre-Ouest,34.855194,9.142115,0.00
2025-11-06,0,0,21.465957408255722,71,86.0468084742414,0,96.69999999999999,سيدي بوزيد,SIDI BOUZID SM,سيدي بوزيد,Sidi Bouzid,الوسط الغربي,Centre-Ouest,34.964999,9.447219,0.00
2025-11-06,0,0,37.968000009506945,60.1,94.2159999911487,0,63.5,تالة,TALA SM,القصرين,Kasserine,الوسط الغربي,Centre-Ouest,35.578792,8.670524,0.00
2025-11-06,0,0,17.83600006058812,85,68.44200008243321,0,74,سبيطلة,SBEITLA  PAVA,القصرين,Kasserine,الوسط الغربي,Centre-Ouest,35.228696,9.123136,0.00
2025-11-06,0,0,25.235555455585324,99,86.9255555259325,0,35,سبيبة,SBIBA VILLE SM,القصرين,Kasserine,الوسط الغربي,Centre-Ouest,35.228696,9.123125,0.00
2025-11-06,0,0,15.917999988943336,16.8,68.22600000709298,0,56,خنقة الزازية,KHANGUET ZAZIA,القصرين,Kasserine,الوسط الغربي,Centre-Ouest,35.090993,9.124563,0.00
2025-11-06,0,0,20.108510602661898,120.5,57.710732773524086,3.5,116.5,فوسانة,FOUSSANA,القصرين,Kasserine,الوسط الغربي,Centre-Ouest,35.351991,8.634512,0.00
2025-11-06,0,0,21.785416735491406,66.5,80.38541667132326,2.5,73.5,فريانة,FERIANA SM,القصرين,Kasserine,الوسط الغربي,Centre-Ouest,34.947446,8.576477,0.00
2025-11-06,0,0,19.29999993503094,82.9,77.17200004920365,2,96,القصرين,KASSERINE,القصرين,Kasserine,الوسط الغربي,Centre-Ouest,35.165694,8.826228,0.00
2025-11-06,0,0,19.566000042855737,39,70.26400006607176,0,89.2,سد سيدي سعد,SIDI SAAD BARRAGE,القيروان,Kairouan,الوسط الغربي,Centre-Ouest,35.384036,9.694255,0.00
2025-11-06,0,0,22.021469411418146,35.5,78.49914288673475,0,51,سيدي عمر بوحجلة,SIDI AMOR BOUHAJLA,القيروان,Kairouan,الوسط الغربي,Centre-Ouest,35.395191,10.057861,0.00
2025-11-06,0,0,28.635999981462952,71,102.03600001081823,0,110,السبيخة,SBIKHA,القيروان,Kairouan,الوسط الغربي,Centre-Ouest,35.918093,10.035820,0.00
2025-11-06,0,0,30.150000100800145,75.5,110.27983161535262,0,49.5,الوسلاتية,OUSLATIA INRAT,القيروان,Kairouan,الوسط الغربي,Centre-Ouest,35.774996,9.591225,0.00
2025-11-06,0,0,26.67317077444821,37,83.8951218360808,0,96,سد نبهانة,NEBHANA BARRAGE,القيروان,Kairouan,الوسط الغربي,Centre-Ouest,35.392496,9.700119,0.00
2025-11-06,0,0,22.812195251627664,37.5,105.85853679496337,0,69,حفوز,HAFFOUZ DRE,القيروان,Kairouan,الوسط الغربي,Centre-Ouest,35.635497,9.676719,0.00
2025-11-06,0,0,26.908000009655943,46.8,94.05200008288027,0,110.6,القيروان,KAIROUAN SM,القيروان,Kairouan,الوسط الغربي,Centre-Ouest,35.675988,10.104229,0.00
2025-11-06,8,12,124.1380000579357,67.8,156.81893872681923,0,115.8,سجنان,SEJENANE DELG,بنزرت,Bizerte,الشمال الشرقي,Nord-Est,37.059741,9.246079,0.00
2025-11-06,4,4,89.82857149748173,56,130.36734699032135,0,68,جومين,DJOUMIN DELEGATION,بنزرت,Bizerte,الشمال الشرقي,Nord-Est,36.926992,9.388721,0.00
2025-11-06,2,2,67.87600010886788,126.5,115.05400011897088,0,59,ماطر,SIDI MBAREK (MATEUR),بنزرت,Bizerte,الشمال الشرقي,Nord-Est,37.021497,9.663226,0.00
2025-11-06,0,0,68.2760627241615,162,96.04358000186636,0,103.5,العالية,EL ALIA SE,بنزرت,Bizerte,الشمال الشرقي,Nord-Est,37.166386,10.037618,0.00
2025-11-06,2,2,86.70869566111462,94.7,121.80490281483868,0,34.2,راس الجبل,RAS JEBEL,بنزرت,Bizerte,الشمال الشرقي,Nord-Est,37.214993,10.126721,0.00
2025-11-06,3.7,3.7,84.61224492350405,116.9,116.26938776489419,0,66.9,تينجة,TINJA HER,بنزرت,Bizerte,الشمال الشرقي,Nord-Est,37.171789,9.757906,0.00
2025-11-06,2.4,3.4,89.9000001746416,66.7,133.16620013609526,0,53.3,بنزرت سيدي أحمد,SIDI AHMED SM BIZERTE,بنزرت,Bizerte,الشمال الشرقي,Nord-Est,37.232990,9.782023,0.00
2025-11-06,0,0,36.20000005796552,52,91.55599999502302,0,64,الجبيبنة 3 النظور,DJEBIBINA YABSA(NADHOR),زغوان,Zaghouan,الشمال الشرقي,Nord-Est,36.114288,10.097478,0.00
2025-11-06,0,0,38.07321430737672,66,98.95999156607651,0,114,صواف,SAOUAF,زغوان,Zaghouan,الشمال الشرقي,Nord-Est,36.229041,10.174420,0.00
2025-11-06,0,0,36.933999831676495,31.5,101.3736325094286,0,88.5,سد بئر مشارقة,BIR MECHARGA BGE,زغوان,Zaghouan,الشمال الشرقي,Nord-Est,36.509391,10.024123,0.00
